date,strategy,asset,weight
2011-03-31,Minimum Variance,DBC,1.1135619497414701e-06
2011-03-31,Minimum Variance,VNQ,8.136260656591118e-08
2011-03-31,Minimum Variance,BIL,0.0
2011-03-31,Traditional MVO,SPY,4.939236085100786e-10
2011-03-31,Traditional MVO,QQQ,7.4067077975647076e-09
2011-03-31,Traditional MVO,IWM,0.2499999988124982
2011-03-31,Traditional MVO,EFA,1.6413046651546213e-10
2011-03-31,Traditional MVO,EEM,3.398518004177559e-10
2011-03-31,Traditional MVO,TLT,8.134322133536067e-10
2011-03-31,Traditional MVO,IEF,2.100317295744618e-10
2011-03-31,Traditional MVO,SHY,0.0
2011-03-31,Traditional MVO,LQD,1.9394969717042476e-10
2011-03-31,Traditional MVO,HYG,9.546350770115593e-10
2011-03-31,Traditional MVO,GLD,0.2500000000127376
2011-03-31,Traditional MVO,DBC,0.24999999987053953
2011-03-31,Traditional MVO,VNQ,0.2499999907275623
2011-03-31,Traditional MVO,BIL,0.0
2011-03-31,Proposed Strategy,SPY,3.5595454575900984e-10
2011-03-31,Proposed Strategy,QQQ,0.14343041919653066
2011-03-31,Proposed Strategy,IWM,0.106569590451037
2011-03-31,Proposed Strategy,EFA,0.0
2011-03-31,Proposed Strategy,EEM,0.0
2011-03-31,Proposed Strategy,TLT,0.0
2011-03-31,Proposed Strategy,IEF,0.0
2011-03-31,Proposed Strategy,SHY,0.0
2011-03-31,Proposed Strategy,LQD,0.0
2011-03-31,Proposed Strategy,HYG,8.281183829326593e-10
2011-03-31,Proposed Strategy,GLD,0.2499999994677565
2011-03-31,Proposed Strategy,DBC,0.24999999943111412
2011-03-31,Proposed Strategy,VNQ,0.24999998940173462
2011-03-31,Proposed Strategy,BIL,8.677541373588862e-10
2011-04-29,Equal Weight,SPY,0.07692307692307694
2011-04-29,Equal Weight,QQQ,0.07692307692307694
2011-04-29,Equal Weight,IWM,0.07692307692307694
2011-04-29,Equal Weight,EFA,0.07692307692307694
2011-04-29,Equal Weight,EEM,0.07692307692307694
2011-04-29,Equal Weight,TLT,0.07692307692307694
2011-04-29,Equal Weight,IEF,0.07692307692307694
2011-04-29,Equal Weight,SHY,0.07692307692307694
2011-04-29,Equal Weight,LQD,0.07692307692307694
2011-04-29,Equal Weight,HYG,0.07692307692307694
2011-04-29,Equal Weight,GLD,0.07692307692307694
2011-04-29,Equal Weight,DBC,0.07692307692307694
2011-04-29,Equal Weight,VNQ,0.07692307692307694
2011-04-29,Equal Weight,BIL,0.0
2011-04-29,Minimum Variance,SPY,0.025179529958251883
2011-04-29,Minimum Variance,QQQ,0.010309914834369804
2011-04-29,Minimum Variance,IWM,6.184280242877125e-09
2011-04-29,Minimum Variance,EFA,3.3785093957304663e-09
2011-04-29,Minimum Variance,EEM,2.5761510310961407e-09
2011-04-29,Minimum Variance,TLT,4.928127341894227e-09
2011-04-29,Minimum Variance,IEF,0.24999996708721348
2011-04-29,Minimum Variance,SHY,0.24999999803158932
2011-04-29,Minimum Variance,LQD,0.1788815445128589
2011-04-29,Minimum Variance,HYG,0.2499999877225196
2011-04-29,Minimum Variance,GLD,0.03562895946328065
2011-04-29,Minimum Variance,DBC,7.824585207486747e-08
2011-04-29,Minimum Variance,VNQ,3.0769965339077874e-09
2011-04-29,Minimum Variance,BIL,0.0
2011-04-29,Traditional MVO,SPY,5.686352631462675e-09
2011-04-29,Traditional MVO,QQQ,0.11104465021492332
2011-04-29,Traditional MVO,IWM,0.13895493468851042
2011-04-29,Traditional MVO,EFA,3.9377717023646516e-08
2011-04-29,Traditional MVO,EEM,3.8285887518806786e-07
2011-04-29,Traditional MVO,TLT,2.230293961809348e-09
2011-04-29,Traditional MVO,IEF,2.045217751050746e-09
2011-04-29,Traditional MVO,SHY,1.4482164057160024e-09
2011-04-29,Traditional MVO,LQD,2.039674755756609e-09
2011-04-29,Traditional MVO,HYG,3.0901918243619247e-09
2011-04-29,Traditional MVO,GLD,0.24999999840328388
2011-04-29,Traditional MVO,DBC,0.24999999826353317
2011-04-29,Traditional MVO,VNQ,0.2499999796532097
2011-04-29,Traditional MVO,BIL,0.0
2011-04-29,Proposed Strategy,SPY,4.582432771117134e-10
2011-04-29,Proposed Strategy,QQQ,0.24999999342693635
2011-04-29,Proposed Strategy,IWM,0.24999999865021205
2011-04-29,Proposed Strategy,EFA,3.0453974878282253e-10
2011-04-29,Proposed Strategy,EEM,5.607738171054239e-09
2011-04-29,Proposed Strategy,TLT,0.0
2011-04-29,Proposed Strategy,IEF,0.0
2011-04-29,Proposed Strategy,SHY,0.0
2011-04-29,Proposed Strategy,LQD,0.0
2011-04-29,Proposed Strategy,HYG,0.0
2011-04-29,Proposed Strategy,GLD,0.24999999972138107
2011-04-29,Proposed Strategy,DBC,0.24999999985242194
2011-04-29,Proposed Strategy,VNQ,1.9140609424843393e-09
2011-04-29,Proposed Strategy,BIL,6.446638151076063e-11
2011-05-31,Equal Weight,SPY,0.07692307692307694
2011-05-31,Equal Weight,QQQ,0.07692307692307694
2011-05-31,Equal Weight,IWM,0.07692307692307694
2011-05-31,Equal Weight,EFA,0.07692307692307694
2011-05-31,Equal Weight,EEM,0.07692307692307694
2011-05-31,Equal Weight,TLT,0.07692307692307694
2011-05-31,Equal Weight,IEF,0.07692307692307694
2011-05-31,Equal Weight,SHY,0.07692307692307694
2011-05-31,Equal Weight,LQD,0.07692307692307694
2011-05-31,Equal Weight,HYG,0.07692307692307694
2011-05-31,Equal Weight,GLD,0.07692307692307694
2011-05-31,Equal Weight,DBC,0.07692307692307694
2011-05-31,Equal Weight,VNQ,0.07692307692307694
2011-05-31,Equal Weight,BIL,0.0
2011-05-31,Minimum Variance,SPY,0.03415690604746366
2011-05-31,Minimum Variance,QQQ,0.022649668005609018
2011-05-31,Minimum Variance,IWM,7.83939009104604e-08
2011-05-31,Minimum Variance,EFA,3.155267063204792e-08
2011-05-31,Minimum Variance,EEM,3.0050529319542935e-08
2011-05-31,Minimum Variance,TLT,2.2277440151995933e-08
2011-05-31,Minimum Variance,IEF,0.17476480840173875
2011-05-31,Minimum Variance,SHY,0.24999997934779672
2011-05-31,Minimum Variance,LQD,0.24999334642395382
2011-05-31,Minimum Variance,HYG,0.24999995160228058
2011-05-31,Minimum Variance,GLD,0.018411272183311674
2011-05-31,Minimum Variance,DBC,2.385821918389293e-05
2011-05-31,Minimum Variance,VNQ,4.7494120905612515e-08
2011-05-31,Minimum Variance,BIL,0.0
2011-05-31,Traditional MVO,SPY,4.1504347771540536e-10
2011-05-31,Traditional MVO,QQQ,1.770537362373968e-09
2011-05-31,Traditional MVO,IWM,0.24999999323660033
2011-05-31,Traditional MVO,EFA,0.2499999945737094
2011-05-31,Traditional MVO,EEM,1.0767727976159163e-08
2011-05-31,Traditional MVO,TLT,0.0
2011-05-31,Traditional MVO,IEF,0.0
2011-05-31,Traditional MVO,SHY,0.0
2011-05-31,Traditional MVO,LQD,0.0
2011-05-31,Traditional MVO,HYG,0.0
2011-05-31,Traditional MVO,GLD,8.749888529362958e-10
2011-05-31,Traditional MVO,DBC,0.24999999989845276
2011-05-31,Traditional MVO,VNQ,0.2499999984629399
2011-05-31,Traditional MVO,BIL,0.0
2011-05-31,Proposed Strategy,SPY,0.08291999027425893
2011-05-31,Proposed Strategy,QQQ,0.2143840039228376
2011-05-31,Proposed Strategy,IWM,2.5836417805906052e-06
2011-05-31,Proposed Strategy,EFA,1.6446115136322502e-08
2011-05-31,Proposed Strategy,EEM,4.525531582177336e-09
2011-05-31,Proposed Strategy,TLT,2.5322688524599194e-09
2011-05-31,Proposed Strategy,IEF,2.47054523967096e-09
2011-05-31,Proposed Strategy,SHY,1.468099308855915e-09
2011-05-31,Proposed Strategy,LQD,4.3793104164750145e-09
2011-05-31,Proposed Strategy,HYG,7.74716459563858e-08
2011-05-31,Proposed Strategy,GLD,0.1349455771193881
2011-05-31,Proposed Strategy,DBC,0.1732569203651551
2011-05-31,Proposed Strategy,VNQ,0.22226722490180056
