Date,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,SHY,LQD,HYG,GLD,DBC,VNQ,BIL
2021-03-10,361.7412109375,300.9759826660156,212.7891082763672,63.78873825073242,47.17394256591797,117.78750610351562,99.31888580322266,75.22844696044922,106.62161254882812,64.88838195800781,161.66000366210938,15.001179695129396,73.19413757324219,77.31543731689453
2021-03-11,365.4090881347656,307.907958984375,217.4715576171875,64.12582397460938,48.6611213684082,116.93789672851562,99.28424835205078,75.22844696044922,106.68717956542967,65.12875366210938,161.52000427246094,15.227415084838867,74.04876708984375,77.3238754272461
2021-03-12,365.9011535644531,305.4100646972656,218.75457763671875,64.28594207763672,47.79359817504883,114.45631408691406,98.56586456298828,75.21973419189453,105.45817565917967,64.94847869873047,161.49000549316406,15.15780544281006,75.28962707519531,77.31543731689453
2021-03-15,368.083251953125,308.6727294921875,219.53187561035156,64.3365249633789,47.90867614746094,115.12923431396484,98.68707275390624,75.22844696044922,105.8186492919922,64.95600128173828,162.1999969482422,15.105596542358398,76.40721130371094,77.31543731689453
2021-03-16,367.6189880371094,310.36700439453125,215.86080932617188,64.44609069824219,48.112274169921875,114.66661071777344,98.66975402832033,75.22844696044922,105.74490356445312,64.80574035644531,162.35000610351562,15.044687271118164,76.09495544433594,77.31543731689453
2021-03-17,368.87255859375,311.6448974609375,217.55584716796875,64.82532501220703,48.17424774169922,113.80854034423828,98.50528717041016,75.2458724975586,105.8432388305664,64.89592742919922,163.50999450683594,15.044687271118164,76.16067504882812,77.3238754272461
2021-03-18,363.5055541992187,302.09906005859375,210.9348602294922,64.23540496826172,47.28900909423828,112.65608215332033,97.89076232910156,75.2371826171875,105.2369384765625,64.40010833740234,162.55999755859375,14.331171035766602,75.38822174072266,77.31543731689453
2021-03-19,362.8330078125,303.1640319824219,212.52688598632812,64.41236877441406,47.873268127441406,113.35428619384766,97.8302230834961,75.2371826171875,105.39259338378906,64.64797973632812,163.24000549316406,14.644421577453612,74.36103820800781,77.31543731689453
2021-03-22,365.730224609375,308.8493347167969,210.9254913330078,64.47135162353516,47.731632232666016,114.6245346069336,98.1504364013672,75.22844696044922,105.7695083618164,64.88091278076172,163.0,14.618318557739258,74.8869400024414,77.31543731689453
2021-03-23,362.85162353515625,307.501953125,203.2743682861328,63.57803726196289,46.819847106933594,115.65924835205078,98.6351318359375,75.2371826171875,106.08086395263672,64.94847869873047,161.80999755859375,14.209352493286133,74.7801284790039,77.3238754272461
2021-03-24,361.007080078125,302.3158264160156,198.57322692871097,63.25779342651367,45.74871444702149,116.28174591064452,98.76497650146484,75.25463104248047,106.40036010742188,64.98604583740234,162.3699951171875,14.58351230621338,74.36103820800781,77.31543731689453
2021-03-25,363.0379333496094,301.7923278808594,203.2813415527344,63.729740142822266,45.9611701965332,115.36481475830078,98.6351318359375,75.26334381103516,106.27751159667967,65.09872436523438,161.77999877929688,14.252860069274902,75.11817169189453,77.31543731689453
2021-03-26,368.88824462890625,306.3193054199219,206.98741149902344,64.55564880371094,47.15623474121094,114.96106719970705,98.30623626708984,75.26334381103516,106.2037582397461,65.29402923583984,162.24000549316406,14.59221363067627,76.73822784423828,77.31543731689453
2021-03-29,368.7019348144531,306.2320251464844,201.16091918945312,64.30281066894531,46.82870101928711,113.98522186279295,97.9687042236328,75.2458724975586,105.94974517822266,65.33161926269531,160.30999755859375,14.60961627960205,76.29188537597656,77.31543731689453
2021-03-30,367.7237548828125,304.6907958984375,204.54798889160156,64.21853637695312,46.97918319702149,114.58248138427734,97.88211822509766,75.2458724975586,106.27751159667967,65.173828125,157.57000732421875,14.374680519104004,76.39108276367188,77.3238754272461
2021-03-31,369.2142639160156,309.3533935546875,207.29702758789065,63.940433502197266,47.21820068359375,113.94315338134766,97.74361419677734,75.21973419189453,106.55611419677734,65.48931121826172,159.9600067138672,14.452991485595703,75.9281997680664,77.31543731689453
2021-04-01,373.2013854980469,314.6266784667969,209.92417907714844,64.77476501464844,47.678524017333984,115.83426666259766,98.17667388916016,75.21891784667969,107.22432708740234,65.62804412841797,161.97999572753906,14.696629524230955,77.30856323242188,77.3238754272461
2021-04-05,378.55804443359375,320.9082336425781,211.07823181152344,65.7186508178711,47.86441421508789,115.32887268066406,97.89954376220705,75.2013931274414,106.69890594482422,65.65818786621094,161.9199981689453,14.479095458984377,77.60611724853516,77.31543731689453
2021-04-06,378.33441162109375,320.685302734375,210.45892333984375,65.01915740966797,48.12998962402344,116.11222076416016,98.37584686279295,75.21891784667969,107.4131317138672,65.771240234375,163.22000122070312,14.531304359436035,77.80451965332031,77.30696868896484
2021-04-07,378.7722778320313,321.46075439453125,207.0625,65.15400695800781,47.42179870605469,115.30355072021484,98.31522369384766,75.22760009765625,107.19970703125,65.74864196777344,162.75999450683594,14.574810981750488,77.86237335205078,77.30696868896484
2021-04-08,380.5702819824219,324.8148498535156,208.8170166015625,65.52482604980469,47.81129455566406,116.2554168701172,98.65301513671876,75.25374603271484,107.59375,65.771240234375,164.50999450683594,14.653124809265137,77.57306671142578,77.31543731689453
2021-04-09,383.3370666503906,326.7825622558594,208.84519958496097,65.72706604003906,47.404090881347656,115.83426666259766,98.39318084716795,75.22760009765625,107.3720932006836,65.72598266601562,163.27000427246094,14.600915908813477,77.48214721679688,77.30696868896484
2021-04-12,383.476806640625,326.35614013671875,208.0289001464844,65.36470031738281,47.120819091796875,115.78376007080078,98.33255004882812,75.21013641357422,107.34746551513672,65.65818786621094,162.27999877929688,14.60961627960205,77.936767578125,77.30696868896484
2021-04-13,384.61328125,330.1656494140625,207.48471069335935,65.74394226074219,47.315574645996094,116.65135192871094,98.7396240234375,75.23633575439453,107.82364654541016,65.7033920288086,163.42999267578125,14.766239166259766,78.32524871826172,77.30696868896484
2021-04-14,383.29986572265625,326.200927734375,209.53012084960935,65.79450225830078,47.554588317871094,116.28070831298828,98.61837005615234,75.23633575439453,107.67586517333984,65.6732406616211,162.72000122070312,15.105596542358398,77.91195678710938,77.30696868896484
2021-04-15,387.4174499511719,331.144775390625,210.4401702880859,66.3423080444336,47.98834991455078,118.22657775878906,99.25059509277344,75.25374603271484,108.34081268310548,65.93707275390625,165.35000610351562,15.20131015777588,79.27579498291016,77.31543731689453
2021-04-16,388.71234130859375,331.53253173828125,210.77796936035156,66.82268524169922,48.112274169921875,117.30841827392578,98.98210906982422,75.24504089355469,107.60199737548828,65.80140686035156,166.35000610351562,15.175206184387209,79.44935607910156,77.31543731689453
2021-04-19,386.8026428222656,328.4983215332031,208.03826904296875,66.70469665527344,47.93523406982422,116.97149658203124,98.8781509399414,75.23633575439453,107.32282257080078,65.69587707519531,165.88999938964844,15.192607879638672,79.6064224243164,77.30696868896484
2021-04-20,383.9706726074219,326.10406494140625,203.77859497070312,65.50796508789062,47.54573059082031,117.51056671142578,99.17263793945312,75.25374603271484,107.52810668945312,65.58280944824219,166.47999572753906,15.166505813598633,80.25941467285156,77.30696868896484
2021-04-21,387.603759765625,328.89581298828125,208.7607421875,66.18218231201172,47.83785629272461,117.7464370727539,99.22460174560548,75.27120971679688,107.8974838256836,65.80140686035156,168.1300048828125,15.105596542358398,80.78838348388672,77.30696868896484
2021-04-22,384.0636291503906,324.9310302734375,207.8975524902344,65.96305847167969,47.66966247558594,118.26030731201172,99.30254364013672,75.26248931884766,108.0042724609375,65.68079376220703,167.0399932861328,15.227415084838867,80.35031127929688,77.31543731689453
2021-04-23,388.2279052734375,329.0218200683594,211.8194274902344,66.63726043701172,48.36014175415039,117.98234558105467,99.17263793945312,75.24504089355469,108.09453582763672,65.85415649414062,166.39999389648438,15.349233627319336,80.82145690917969,77.31543731689453
2021-04-26,389.0383911132813,331.1640930175781,214.0243225097656,66.68783569335938,48.4221076965332,117.81385803222656,99.06871795654295,75.22760009765625,108.0452651977539,65.82398986816406,166.83999633789062,15.45365047454834,81.0611801147461,77.30696868896484
2021-04-27,388.95452880859375,329.72943115234375,214.3433074951172,66.46871185302734,48.39554977416992,116.78614807128906,98.67898559570312,75.21891784667969,107.5609359741211,65.73357391357422,166.4199981689453,15.584172248840332,81.05290222167969,77.31543731689453
2021-04-28,388.84271240234375,328.6146240234375,214.7092437744141,66.63726043701172,48.75850296020508,116.8619613647461,98.8088836669922,75.23633575439453,107.57735443115234,65.86166381835938,166.91000366210938,15.610275268554688,80.87931823730469,77.30696868896484
2021-04-29,391.32073974609375,329.7972717285156,213.9117126464844,66.66255950927734,48.6434211730957,116.5165557861328,98.63565063476562,75.25374603271484,107.4459991455078,65.93707275390625,166.22000122070312,15.71469020843506,81.57364654541016,77.30696868896484
2021-04-30,388.74957275390625,327.6356201171875,211.00320434570312,65.8282241821289,47.78474426269531,116.78614807128906,98.72227478027344,75.26248931884766,107.66764831542967,65.9068832397461,165.66000366210938,15.584172248840332,81.8960189819336,77.31543731689453
2021-05-03,389.5880126953125,325.8907165527344,212.0352325439453,66.55299377441406,47.78474426269531,116.85619354248048,98.89041137695312,75.25552368164062,107.92674255371094,65.93260192871094,167.80999755859375,15.758198738098145,81.73893737792969,77.31543731689453
2021-05-04,387.1845397949219,320.02606201171875,209.501953125,65.56695556640625,47.24475860595703,117.64917755126952,99.02045440673828,75.25552368164062,107.99254608154295,65.89478302001953,166.5800018310547,16.0018367767334,81.2099609375,77.30696868896484
