Date,Top 3 Score Equal-Weight Return,Bottom 3 Score Equal-Weight Return,Top-minus-Bottom Return,Cumulative Top-minus-Bottom Return
2016-11-30,-0.001096061609987135,0.008867093041417714,-0.009963154651404849,0.16278494939609423
2016-12-30,0.0020880077206316683,0.00380085528238124,-0.0017128475617495718,0.16079327603068205
2017-01-31,0.011601143504035738,0.007816004995230497,0.0037851385088052414,0.1651870393605479
2017-02-28,0.019127007920277512,-0.003340898470357123,0.022467906390634635,0.19136635268848123
2017-03-31,0.003935350825432837,0.009563493284180232,-0.005628142458747395,0.18466117313499208
2017-04-28,0.01590932258329129,0.004319069814528047,0.011590252768763243,0.19839169557696623
2017-05-31,0.006610377620168917,-0.002257371682093131,0.008867749302262048,0.20901873269925542
2017-06-30,0.035787951912799855,0.019126414660443364,0.01666153725235649,0.2291628433529207
2017-07-31,0.010557585606011203,0.0266879944718527,-0.016130408865841495,0.2093359441269378
2017-08-31,0.00673979388100913,-0.02378134705183177,0.0305211409328409,0.24624625691278634
2017-09-29,0.03414439645151742,0.01244502491111991,0.021699371540397513,0.27328901747236656
2017-10-31,0.015079803183013088,0.0027342272363976385,0.01234557594661545,0.2890085037395631
2017-11-30,0.01904510612407388,0.009831231283856915,0.009213874840216964,0.3008852667609949
2017-12-29,0.07358558839586804,0.0017116217375042393,0.0718739666583638,0.39438505105053157
2018-01-31,-0.04008687824068169,-0.02903706174148087,-0.01104981649920082,0.3789773521071944
2018-02-28,-0.014589968848111182,0.017645229196023626,-0.03223519804413481,0.33452574406364244
2018-03-29,-0.005980915702267812,-0.0022991630541333206,-0.0036817526481344918,0.3296123503714323
2018-04-30,0.019093369176085728,0.016727402248481422,0.0023659669276043065,0.3327581692189454
2018-05-31,-0.0006059914780904471,0.0011865744607338913,-0.0017925659388243385,0.33036911232011357
2018-06-29,0.00671096059819265,0.008312561770663566,-0.0016016011724709154,0.3282383915900027
2018-07-31,0.036149755543638605,-0.0036805861112861513,0.03983034165492476,0.3811425805262203
2018-08-31,-0.006707043390837497,-0.004601779146075846,-0.002105264244761651,0.3782349104345206
2018-09-28,-0.08831316593238943,-0.0007759815754621036,-0.08753718435692733,0.25758810699266066
2018-10-31,-0.027522543519945947,0.02342959543433043,-0.050952138954276374,0.19351130301792518
2018-11-30,-0.05568560178828097,-0.009950518033373287,-0.04573508375490768,0.13892596361197151
2018-12-31,0.05756143591954902,0.0802876640495905,-0.022726228130041472,0.11304247233969855
2019-01-31,-0.006052998751530277,0.03516959770735243,-0.04122259645888271,0.06715997166084198
2019-02-28,0.041477731108646575,0.005576931956505549,0.035900799152141026,0.10547186746664239
2019-03-29,0.03141133666993493,0.02159185196788675,0.009819484702048183,0.11632703155777557
2019-04-30,-0.004158818224703209,-0.06109734855167037,0.05693853032696716,0.17988905209894113
2019-05-31,0.041303540584584374,0.05719407407130824,-0.015890533486723868,0.1611399856059441
2019-06-28,0.0073844360290121385,-0.010397914458732541,0.01778235048774468,0.18178778379532368
2019-07-31,0.07569203863754785,-0.038284003247092135,0.11397604188463999,0.31648327773993534
2019-08-30,-0.022768675191206882,0.01715035149050344,-0.03991902668171032,0.2639305466498094
2019-09-30,0.0085876718505666,0.0294262360546557,-0.020838564204089104,0.2375920488039378
2019-10-31,-0.01640014094674158,0.012959822030021736,-0.02935996297676332,0.20125639207071755
2019-11-29,0.004091082724431853,0.029302370461823896,-0.025211287737392042,0.17097117152384134
2019-12-31,0.014088810564034252,-0.015148620156961648,0.0292374307209959,0.20520736002755302
2020-01-31,-0.07000169204952526,-0.03184034771233624,-0.038161344337189027,0.15921502696382706
2020-02-28,-0.003771904942030021,-0.1819575082514746,0.17818560330944458,0.3657704559087507
2020-03-31,0.02918412856340143,0.060302416148169447,-0.031118287584768017,0.3232700180870025
2020-04-30,0.003845750666070439,0.05880100302875535,-0.05495525236268491,0.2505493802990566
2020-05-29,0.03120321843699503,0.03451326836455607,-0.0033100499275610443,0.24640999941338615
2020-06-30,0.07524045083534132,0.05429761087488746,0.020942839960453867,0.2725133645562101
2020-07-31,0.018582097962120292,0.03518498459484509,-0.0166028866327248,0.2513859694258562
2020-08-31,-0.03058864242826102,-0.031568821196467756,0.000980178768206736,0.25261255138391925
2020-09-30,-0.02019225638604316,-0.019125061951615712,-0.0010671944344274494,0.25127577024058834
2020-10-30,0.0556494553273453,0.11380639592838622,-0.05815694060104092,0.17850539959518463
2020-11-30,0.06348594894126831,0.04400471626837469,0.019481232672893624,0.20146413749096004
2020-12-31,-0.013271636032602582,0.007588279544965104,-0.020859915577567688,0.17640169701342345
2021-01-29,0.022856303867793398,-0.015570390771624995,0.03842669463941839,0.22160692579785168
2021-02-26,0.007953084415562417,-0.03036312877471714,0.03831621319027956,0.2684142772014444
2021-03-31,0.029658396516553776,0.011843973989998036,0.01781442252655574,0.29101034507422674
2021-04-30,0.019241980490158166,0.027018129116996265,-0.007776148626838099,0.28097125675214407
2021-05-28,0.021046621931925264,0.025510497954491413,-0.004463876022566149,0.2752531598735317
2021-06-30,-0.029218776102730198,0.019576008998744083,-0.04879478510147428,0.2130274559875267
2021-07-30,0.015935861151822734,-0.0027035360198110667,0.0186393971716338,0.2356375565197748
2021-08-31,-0.011160219867606846,-0.02575866597601084,0.014598446108403995,0.2536759447981487
2021-09-30,0.06931635687906461,0.0023375006557263545,0.06697885622333825,0.3376457256554415
2021-10-29,-0.05066845930074563,0.001149982476465287,-0.051818441777210913,0.26833100850202984
2021-11-30,0.05843822835053906,0.017903212610676882,0.04053501573986218,0.3197428258950148
2021-12-31,-0.03092170061225341,-0.007963302079445326,-0.022958398532808087,0.2894436441373027
2022-01-31,0.00011008029056018091,0.004991190078228384,-0.004881109787668203,0.2831497281452575
2022-02-28,0.055703868220909745,-0.020948302255389756,0.0766521704762995,0.3815059398536651
2022-03-31,-0.001724299926893898,-0.07577855984573618,0.07405425991884229,0.48381233980301297
2022-04-29,-0.0111127186950164,0.008906784210128027,-0.020019502905144426,0.4541071543556374
2022-05-31,-0.07731635801284409,-0.057156023884777994,-0.020160334128066094,0.4247918682658165
2022-06-30,0.013461147801356543,0.042150720033742206,-0.028689572232385663,0.38391519904508864
2022-07-29,-0.017490129925453107,-0.038959775921630836,0.02146964599617773,0.4136273684573164
2022-08-31,-0.03705955283593868,-0.10103371498930862,0.06397416215336993,0.5040629949514461
2022-09-30,0.010501412199974136,-0.0068360435308440675,0.017337455730818203,0.5301396205427786
2022-10-31,0.03552861748319228,0.09428185574087711,-0.058753238257684824,0.44023896284950537
2022-11-30,-0.03410412076691941,-0.047570685021099325,0.013466564254179914,0.4596340333840918
2022-12-30,0.05218470936006766,0.09563020177662247,-0.043445492416554814,0.39621951405575784
2023-01-31,-0.03545570903235536,-0.03691519063801988,0.0014594816056645171,0.3982572707539922
2023-02-28,0.03653676107843199,0.02134983266265511,0.01518692841577688,0.4194925038317725
2023-03-31,0.011274446468640065,0.0038644494360150863,0.007409997032624979,0.43001093907299914
2023-04-28,-0.01908640439592113,-0.037289873911746575,0.018203469515825445,0.4560420996097114
2023-05-31,0.028508465043917835,0.029314656511280585,-0.0008061914673627504,0.4548682508928852
2023-06-30,0.0327894956667684,0.02737556966277573,0.00541392600399267,0.4627447999487775
2023-07-31,-0.023477298563038335,-0.014125447513529288,-0.009351851049509047,0.44906542845621256
2023-08-31,-0.044907207650732674,-0.06117899298408317,0.016271785333350497,0.47264431004203167
2023-09-29,-0.023794102089814733,-0.03670800574913887,0.012913903659324138,0.4916618967863664
2023-10-31,0.07189651835589062,0.10402728843567366,-0.032130770079783044,0.4437336513439507
2023-11-30,0.03811533296351599,0.07301110669371565,-0.034895773730199656,0.3933534485199772
2023-12-29,0.009868787826492439,-0.002855765594414953,0.012724553420907392,0.411083248909875
2024-01-31,0.04496095701763244,0.0013099162743884414,0.043651040743243996,0.4726785013001491
2024-02-29,0.026412634858385964,0.01990871367287809,0.006503921185507872,0.48225668620419704
2024-03-28,-0.05084362045084553,-0.026581384392898477,-0.02426223605794705,0.4462938245850405
2024-04-30,0.054160296521207206,0.030822858549727956,0.02333743797147925,0.4800466170048274
2024-05-31,0.03287811956143264,0.012101496337741935,0.020776623223690706,0.5107969879198349
2024-06-28,0.016333327257335384,0.04822178749148646,-0.031888460234151074,0.46261999824867805
2024-07-31,0.018442229091987006,0.004584911879704075,0.013857317212282932,0.4828879875254386
2024-08-30,0.032703048841678704,0.01165442243173409,0.021048626409944614,0.514100742782656
2024-09-30,0.008474479390056447,-0.008581060434225315,0.017055539824281762,0.5399245482991601
2024-10-31,0.05191111418669777,0.0009709888779462957,0.05094012530875147,0.6183684977555421
2024-11-29,-0.011202741112734968,-0.025361519673799626,0.014158778561064659,0.6412826189454657
2024-12-31,0.03878220697559742,0.012895190644710489,0.025887016330886935,0.6837705289057077
2025-01-31,-0.007171089341483879,0.02877775216565411,-0.03594884150713799,0.6232409290276866
2025-02-28,-0.012371733455348624,-0.025722699652789022,0.013350966197440398,0.6449127638014371
2025-03-31,0.010335664588379237,-0.04086398424281076,0.05119964883118999,0.729131719666013
2025-04-30,0.016955906265436898,0.011787083012777347,0.005168823252659551,0.7380692959055342
2025-05-30,0.015466171571655973,0.042121619844447844,-0.02665544827279187,0.6917402796939964
2025-06-30,-0.006806841155241328,0.006282024674210203,-0.01308886582945153,0.669597318154803
2025-07-31,0.028728414773038224,0.035610097023912456,-0.006881682250874231,0.6581076799243497
2025-08-29,0.08078171677305683,0.014332384607678383,0.06644933216537845,0.7682878279136078
2025-09-30,0.035742623691032836,-0.0030655223016940645,0.0388081459927269,0.8369118000964413
2025-10-31,0.006782144651078736,0.010444046528017484,-0.0036619018769387477,0.8301852093278972
2025-11-28,0.012209060893833964,-0.01868072183393421,0.030889782727768177,0.8867192327956108
